# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
node1;1;2021-04-26 12:54:06 UTC;17.00;0.00;17.00;17.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:07 UTC;23.00;0.00;23.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:08 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:09 UTC;26.00;0.00;26.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:10 UTC;14.00;0.00;14.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:11 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:12 UTC;23.00;0.00;23.00;23.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:13 UTC;25.00;0.00;25.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:14 UTC;11.00;0.00;11.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:15 UTC;31.00;0.00;31.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:16 UTC;5.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:17 UTC;24.00;0.00;24.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:18 UTC;12.00;0.00;12.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:19 UTC;27.00;0.00;27.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:20 UTC;7.00;0.00;7.00;6.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:21 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:22 UTC;35.00;0.00;35.00;36.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:23 UTC;21.00;0.00;21.00;25.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:24 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:25 UTC;32.00;0.00;32.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:26 UTC;13.00;0.00;13.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:27 UTC;50.00;0.00;50.00;54.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:28 UTC;2.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:29 UTC;25.00;0.00;25.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:30 UTC;14.00;0.00;14.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:31 UTC;29.00;0.00;29.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:32 UTC;28.00;0.00;27.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:33 UTC;22.00;0.00;22.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:34 UTC;8.00;0.00;8.00;9.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:33 UTC;413.00;0.00;413.00;325.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:34 UTC;719.00;0.00;719.00;543.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:35 UTC;915.00;0.00;914.00;706.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:36 UTC;338.00;0.00;338.00;270.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:37 UTC;786.00;0.00;786.00;594.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:38 UTC;596.00;0.00;596.00;500.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:39 UTC;358.00;0.00;358.00;284.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:40 UTC;1563.00;0.00;1562.00;1188.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:41 UTC;359.00;0.00;359.00;313.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:42 UTC;552.00;0.00;552.00;460.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:43 UTC;360.00;0.00;360.00;323.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:44 UTC;687.00;0.00;687.00;369.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:45 UTC;995.00;0.00;994.00;791.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:46 UTC;205.00;0.00;205.00;163.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:47 UTC;906.00;0.00;906.00;603.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:48 UTC;482.00;0.00;482.00;380.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:49 UTC;15.00;0.00;15.00;16.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:50 UTC;1511.00;0.00;1511.00;1130.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:51 UTC;350.00;0.00;350.00;272.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:52 UTC;699.00;0.00;699.00;577.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:53 UTC;16.00;0.00;16.00;17.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:54 UTC;1745.00;0.00;1745.00;1171.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:55 UTC;10.00;0.00;10.00;16.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:56 UTC;1431.00;0.00;1431.00;953.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:57 UTC;8.00;0.00;8.00;9.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:58 UTC;1648.00;0.00;1648.00;1157.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:54:59 UTC;12.87;0.00;12.87;12.87;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:00 UTC;1003.00;0.00;1002.00;654.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:01 UTC;605.00;0.00;605.00;483.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:02 UTC;452.00;0.00;452.00;371.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:03 UTC;410.00;0.00;410.00;309.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:04 UTC;1689.00;0.00;1689.00;1096.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:05 UTC;14.00;0.00;14.00;21.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:06 UTC;511.00;0.00;511.00;390.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:07 UTC;17.00;0.00;17.00;18.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:08 UTC;1024.00;0.00;1024.00;796.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:09 UTC;7.00;0.00;7.00;8.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:10 UTC;1822.00;0.00;1822.00;1394.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:11 UTC;395.00;0.00;395.00;293.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:12 UTC;605.00;0.00;605.00;493.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:13 UTC;549.00;0.00;549.00;443.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:14 UTC;458.00;0.00;458.00;345.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:15 UTC;306.00;0.00;306.00;277.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:16 UTC;758.00;0.00;758.00;463.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:17 UTC;562.00;0.00;562.00;317.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:18 UTC;898.00;0.00;898.00;684.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:19 UTC;9.00;0.00;9.00;9.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:20 UTC;1481.00;0.00;1481.00;1149.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:21 UTC;11.00;0.00;11.00;12.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:22 UTC;1051.00;0.00;1051.00;738.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:23 UTC;469.00;0.00;469.00;437.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:24 UTC;587.00;0.00;587.00;359.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:25 UTC;588.00;0.00;588.00;459.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 12:55:26 UTC;985.00;0.00;985.00;839.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:35 UTC;31.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:36 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:37 UTC;23.00;0.00;23.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:38 UTC;7.00;0.00;7.00;8.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:39 UTC;26.00;0.00;26.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:40 UTC;7.00;0.00;6.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:41 UTC;31.00;0.00;31.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:42 UTC;28.00;0.00;28.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:43 UTC;22.00;0.00;22.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:44 UTC;8.00;0.00;8.00;8.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:45 UTC;33.00;0.00;32.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:46 UTC;11.00;0.00;11.00;12.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:47 UTC;25.00;0.00;25.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:48 UTC;6.00;0.00;6.00;6.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:49 UTC;26.00;0.00;26.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:50 UTC;18.00;0.00;18.00;18.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:51 UTC;30.00;0.00;30.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:52 UTC;24.00;0.00;24.00;25.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:53 UTC;21.00;0.00;21.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:54 UTC;8.00;0.00;8.00;9.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:55 UTC;29.00;0.00;29.00;32.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:56 UTC;11.00;0.00;11.00;11.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:57 UTC;22.00;0.00;22.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:58 UTC;7.00;0.00;7.00;8.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:54:59 UTC;22.00;0.00;22.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:00 UTC;7.00;0.00;6.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:01 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:02 UTC;30.00;0.00;30.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:03 UTC;22.00;0.00;22.00;25.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:04 UTC;5.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:05 UTC;30.00;0.00;30.00;31.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:06 UTC;13.00;0.00;13.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:07 UTC;23.00;0.00;23.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:08 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:09 UTC;26.00;0.00;26.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:10 UTC;18.00;0.00;18.00;16.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:11 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:12 UTC;22.00;0.00;22.00;22.00;0.00;0.00;0.00;0.00
# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
node1;1;2021-04-26 12:55:13 UTC;22.00;0.00;22.00;26.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:42 UTC;2460.00;0.00;2460.00;1908.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:14 UTC;12.00;0.00;12.00;13.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:15 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:43 UTC;31.00;0.00;30.00;31.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:44 UTC;1354.00;0.00;1354.00;1053.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:45 UTC;573.00;0.00;573.00;458.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:46 UTC;582.00;0.00;582.00;496.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:47 UTC;399.00;0.00;399.00;335.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:16 UTC;10.00;0.00;10.00;10.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:17 UTC;26.00;0.00;26.00;30.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:48 UTC;954.00;0.00;954.00;789.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:18 UTC;9.00;0.00;9.00;10.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:49 UTC;929.00;0.00;929.00;827.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:50 UTC;292.00;0.00;292.00;298.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:51 UTC;694.00;0.00;694.00;547.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:52 UTC;411.00;0.00;411.00;363.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:53 UTC;1273.00;0.00;1273.00;1012.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:19 UTC;22.00;0.00;22.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:20 UTC;6.00;0.00;6.00;5.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:54 UTC;555.00;0.00;555.00;470.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:55 UTC;395.00;0.00;395.00;321.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:56 UTC;572.00;0.00;572.00;451.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:57 UTC;711.00;0.00;711.00;581.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:58 UTC;473.00;0.00;473.00;408.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:53:59 UTC;489.00;0.00;489.00;415.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:00 UTC;447.00;0.00;447.00;347.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:01 UTC;748.00;0.00;748.00;598.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:02 UTC;809.00;0.00;809.00;772.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:03 UTC;226.00;0.00;226.00;200.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:04 UTC;1074.00;0.00;1074.00;827.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:05 UTC;192.00;0.00;192.00;173.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:21 UTC;30.00;0.00;30.00;34.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:06 UTC;1242.00;0.00;1242.00;884.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:07 UTC;594.00;0.00;594.00;510.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:08 UTC;436.00;0.00;436.00;366.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:09 UTC;828.00;0.00;828.00;640.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:10 UTC;11.00;0.00;11.00;10.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:11 UTC;1525.00;0.00;1525.00;1324.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:12 UTC;567.00;0.00;566.00;499.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:13 UTC;745.00;0.00;745.00;634.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:14 UTC;212.00;0.00;212.00;185.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:15 UTC;1032.00;0.00;1032.00;852.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:16 UTC;409.00;0.00;409.00;348.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:17 UTC;585.00;0.00;585.00;485.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 12:55:22 UTC;130.00;0.00;130.00;158.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:18 UTC;740.00;0.00;740.00;627.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:19 UTC;821.00;0.00;821.00;675.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:20 UTC;530.00;0.00;530.00;424.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:21 UTC;496.00;0.00;496.00;370.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:22 UTC;689.00;0.00;689.00;604.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:23 UTC;1053.00;0.00;1053.00;918.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 12:54:24 UTC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
