# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
node1;1;2021-04-26 22:05:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:20 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:13 UTC;eth0;2458.00;63766.00;183.05;94486.32;0.00;0.00;0.00
node1;1;2021-04-26 22:05:20 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:20 UTC;lo;6.00;6.00;16.17;16.17;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:13 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:14 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:20 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:15 UTC;eth0;3328.00;81131.00;253.32;120243.71;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:14 UTC;eth0;2523.00;63792.00;200.71;94500.11;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:14 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:15 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:15 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:15 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:16 UTC;eth0;2421.00;63780.00;185.10;94522.12;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:15 UTC;eth0;2484.00;63847.00;179.49;94586.14;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:16 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:16 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:17 UTC;eth0;2099.00;57951.00;158.25;85886.96;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;eth0;42.00;10.00;50.57;4.90;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:16 UTC;eth0;2447.00;60932.00;197.69;90244.36;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;lo;6.00;6.00;6.17;6.17;0.00;0.00;0.00
node1;1;2021-04-26 22:05:21 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;eth0;45.00;21.00;48.65;14.34;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:17 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;lo;12.00;12.00;17.28;17.28;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:17 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:22 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;eth0;17.00;11.00;8.13;5.85;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:18 UTC;eth0;2773.00;75337.00;205.47;111660.24;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:18 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:18 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;lo;8.00;8.00;2.08;2.08;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:23 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:19 UTC;eth0;2647.00;66644.00;196.96;98769.92;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;eth0;36.00;38.00;13.41;19.41;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:19 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;lo;8.00;8.00;16.47;16.47;0.00;0.00;0.00
node1;1;2021-04-26 22:05:24 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:17 UTC;eth0;2203.00;60854.00;157.13;90180.84;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;eth0;53.00;18.00;58.92;6.26;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:19 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:20 UTC;eth0;2369.00;60849.00;171.97;90186.59;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:20 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:25 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:20 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;eth0;52.00;23.00;55.57;14.57;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:21 UTC;eth0;2839.00;78267.00;215.07;115993.90;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:21 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;lo;15.00;15.00;23.21;23.21;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:21 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:26 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;eth0;45.00;13.00;48.47;5.98;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:22 UTC;eth0;2571.00;63738.00;182.29;94474.22;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:22 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:22 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:27 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:23 UTC;eth0;3215.00;75340.00;240.42;111657.15;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;eth0;19.00;19.00;8.17;14.21;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:23 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:23 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;lo;9.00;9.00;16.41;16.41;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:24 UTC;eth0;2810.00;64043.00;406.47;94552.58;0.00;0.00;0.00
node1;1;2021-04-26 22:05:28 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;eth0;16.00;12.00;5.57;5.03;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:24 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:24 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:25 UTC;eth0;2509.00;57958.00;185.93;85889.05;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;lo;2.00;2.00;0.30;0.30;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:29 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:25 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;eth0;20.00;19.00;8.50;14.21;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:25 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:25 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:26 UTC;eth0;1245.00;31905.00;88.68;47280.40;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:18 UTC;eth0;2414.00;63795.00;192.98;94502.43;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:26 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:19 UTC;eth0;2444.00;66687.00;178.00;98819.11;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:20 UTC;eth0;2650.00;66686.00;206.24;98790.83;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:26 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:27 UTC;eth0;3041.00;78243.00;232.88;115955.92;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:21 UTC;eth0;2457.00;63761.00;178.90;94479.89;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:21 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:22 UTC;eth0;2560.00;63791.00;203.28;94500.28;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:23 UTC;eth0;2430.00;60866.00;176.16;90187.75;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;lo;9.00;9.00;17.04;17.04;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:24 UTC;eth0;2725.00;66719.00;211.94;98835.93;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:25 UTC;eth0;2392.00;64458.00;173.26;95497.67;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:27 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:27 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:26 UTC;eth0;2481.00;63172.00;193.47;93584.10;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:27 UTC;eth0;2507.00;63758.00;181.71;94479.68;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:28 UTC;eth0;3193.00;81121.00;226.60;120239.89;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:28 UTC;eth0;2682.00;66695.00;212.78;98797.41;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:28 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:29 UTC;eth0;2532.00;63753.00;179.64;94475.25;0.00;0.00;0.00
node1;1;2021-04-26 22:05:30 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;eth0;46.00;13.00;51.07;5.98;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:28 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;lo;6.00;6.00;6.17;6.17;0.00;0.00;0.00
node1;1;2021-04-26 22:05:31 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;eth0;45.00;21.00;48.38;14.34;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:29 UTC;eth0;2621.00;63752.00;194.52;94475.99;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:29 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:30 UTC;eth0;2595.00;66724.00;205.69;98839.87;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:29 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;lo;9.00;9.00;16.41;16.41;0.00;0.00;0.00
node1;1;2021-04-26 22:05:32 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;eth0;18.00;12.00;12.20;5.45;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:30 UTC;eth0;1170.00;31883.00;87.34;47244.16;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;lo;8.00;8.00;2.06;2.06;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:30 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:33 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:30 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;eth0;36.00;22.00;29.13;15.58;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;lo;11.00;11.00;17.33;17.33;0.00;0.00;0.00
node1;1;2021-04-26 22:05:34 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;eth0;38.00;18.00;32.26;7.04;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:31 UTC;eth0;2640.00;63749.00;185.27;94474.98;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:31 UTC;eth0;3609.00;86951.00;264.43;128872.15;0.00;0.00;0.00
node1;1;2021-04-26 22:05:35 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;eth0;51.00;22.00;55.51;14.50;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:31 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:31 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 22:07:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;lo;12.00;12.00;22.34;22.34;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:32 UTC;eth0;2512.00;63743.00;182.34;94478.66;0.00;0.00;0.00
node1;1;2021-04-26 22:05:36 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:37 UTC;eth0;48.00;15.00;54.68;5.65;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:32 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:37 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:32 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:37 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 22:05:37 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 22:07:33 UTC;eth0;2160.00;49260.00;161.53;73004.15;0.00;0.00;0.00
