# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
osd2;1;2021-04-27 06:26:33 UTC;-1;0.10;0.00;0.20;0.80;0.00;0.00;0.03;0.00;0.00;98.87
osd2;1;2021-04-27 06:26:34 UTC;-1;0.10;0.00;0.20;1.30;0.00;0.00;0.03;0.00;0.00;98.37
osd2;1;2021-04-27 06:26:35 UTC;-1;0.18;0.00;0.25;1.35;0.00;0.00;0.03;0.00;0.00;98.20
osd2;1;2021-04-27 06:26:36 UTC;-1;0.13;0.00;0.20;0.48;0.00;0.00;0.00;0.00;0.00;99.20
osd2;1;2021-04-27 06:26:37 UTC;-1;0.10;0.00;0.30;0.65;0.00;0.00;0.05;0.00;0.00;98.90
osd2;1;2021-04-27 06:26:38 UTC;-1;0.13;0.00;0.25;0.70;0.00;0.00;0.03;0.00;0.00;98.90
osd2;1;2021-04-27 06:26:39 UTC;-1;0.10;0.00;0.18;1.28;0.00;0.00;0.00;0.00;0.00;98.45
osd2;1;2021-04-27 06:26:40 UTC;-1;0.15;0.00;0.23;0.88;0.00;0.00;0.00;0.00;0.00;98.75
osd2;1;2021-04-27 06:26:41 UTC;-1;0.15;0.00;0.25;0.98;0.00;0.00;0.03;0.00;0.00;98.60
osd2;1;2021-04-27 06:26:42 UTC;-1;0.13;0.00;0.25;0.90;0.00;0.00;0.00;0.00;0.00;98.72
osd2;1;2021-04-27 06:26:43 UTC;-1;0.13;0.00;0.25;1.08;0.00;0.00;0.03;0.00;0.00;98.52
node1;1;2021-04-27 06:26:43 UTC;-1;0.02;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.85
node1;1;2021-04-27 06:26:44 UTC;-1;0.02;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:26:45 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
node1;1;2021-04-27 06:26:46 UTC;-1;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
node1;1;2021-04-27 06:26:47 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
node1;1;2021-04-27 06:26:48 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:26:49 UTC;-1;0.02;0.00;0.04;0.06;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:26:50 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:26:51 UTC;-1;0.04;0.00;0.06;0.06;0.00;0.00;0.00;0.00;0.00;99.83
node1;1;2021-04-27 06:26:52 UTC;-1;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.98
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
node1;1;2021-04-27 06:26:53 UTC;-1;0.02;0.00;0.04;0.06;0.00;0.00;0.00;0.00;0.00;99.88
osd1;1;2021-04-27 06:25:57 UTC;-1;0.08;0.00;0.23;0.10;0.00;0.00;0.02;0.00;0.00;99.56
osd1;1;2021-04-27 06:25:58 UTC;-1;0.10;0.00;0.21;0.13;0.00;0.00;0.02;0.00;0.00;99.54
node1;1;2021-04-27 06:26:54 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
node1;1;2021-04-27 06:26:55 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
node1;1;2021-04-27 06:26:56 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:25:59 UTC;-1;0.10;0.00;0.21;0.17;0.00;0.00;0.02;0.00;0.00;99.50
node1;1;2021-04-27 06:26:57 UTC;-1;0.00;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.88
osd1;1;2021-04-27 06:26:00 UTC;-1;0.13;0.00;0.21;0.10;0.00;0.00;0.00;0.00;0.00;99.56
node1;1;2021-04-27 06:26:58 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:26:59 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
osd1;1;2021-04-27 06:26:01 UTC;-1;0.10;0.00;0.17;0.21;0.00;0.00;0.02;0.00;0.00;99.50
node1;1;2021-04-27 06:27:00 UTC;-1;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
osd1;1;2021-04-27 06:26:02 UTC;-1;0.10;0.00;0.23;0.17;0.00;0.00;0.02;0.00;0.00;99.48
node1;1;2021-04-27 06:27:01 UTC;-1;0.02;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.85
node1;1;2021-04-27 06:27:02 UTC;-1;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
osd1;1;2021-04-27 06:26:03 UTC;-1;0.10;0.00;0.13;0.13;0.00;0.00;0.02;0.00;0.00;99.62
node1;1;2021-04-27 06:27:03 UTC;-1;0.00;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.92
node1;1;2021-04-27 06:27:04 UTC;-1;0.04;0.00;0.08;0.08;0.00;0.00;0.00;0.00;0.00;99.79
osd1;1;2021-04-27 06:26:04 UTC;-1;0.13;0.00;0.19;0.23;0.00;0.00;0.02;0.00;0.00;99.44
node1;1;2021-04-27 06:27:05 UTC;-1;0.00;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.92
osd1;1;2021-04-27 06:26:05 UTC;-1;0.10;0.00;0.17;0.17;0.00;0.00;0.02;0.00;0.00;99.54
osd1;1;2021-04-27 06:26:06 UTC;-1;0.17;0.00;0.19;0.10;0.00;0.00;0.02;0.00;0.00;99.52
node1;1;2021-04-27 06:27:06 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:27:07 UTC;-1;0.02;0.00;0.04;0.06;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:27:08 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:26:07 UTC;-1;0.10;0.00;0.19;0.15;0.00;0.00;0.02;0.00;0.00;99.54
node1;1;2021-04-27 06:27:09 UTC;-1;0.02;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:27:10 UTC;-1;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
node1;1;2021-04-27 06:27:11 UTC;-1;0.04;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.85
osd1;1;2021-04-27 06:26:08 UTC;-1;0.10;0.00;0.21;0.13;0.00;0.00;0.02;0.00;0.00;99.54
node1;1;2021-04-27 06:27:12 UTC;-1;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:26:09 UTC;-1;0.10;0.00;0.19;0.19;0.00;0.00;0.02;0.00;0.00;99.50
osd1;1;2021-04-27 06:26:10 UTC;-1;0.13;0.00;0.21;0.13;0.00;0.00;0.02;0.00;0.00;99.52
node1;1;2021-04-27 06:27:13 UTC;-1;0.02;0.00;0.04;0.15;0.00;0.00;0.00;0.00;0.00;99.79
osd1;1;2021-04-27 06:26:11 UTC;-1;0.10;0.00;0.19;0.15;0.00;0.00;0.00;0.00;0.00;99.56
node1;1;2021-04-27 06:27:14 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
osd1;1;2021-04-27 06:26:12 UTC;-1;0.10;0.00;0.17;0.13;0.00;0.00;0.02;0.00;0.00;99.58
node1;1;2021-04-27 06:27:15 UTC;-1;0.04;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.85
osd1;1;2021-04-27 06:26:13 UTC;-1;0.08;0.00;0.19;0.15;0.00;0.00;0.02;0.00;0.00;99.56
osd1;1;2021-04-27 06:26:14 UTC;-1;0.13;0.00;0.23;0.17;0.00;0.00;0.04;0.00;0.00;99.44
osd1;1;2021-04-27 06:26:15 UTC;-1;0.10;0.00;0.19;0.15;0.00;0.00;0.00;0.00;0.00;99.56
node1;1;2021-04-27 06:27:16 UTC;-1;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:26:16 UTC;-1;0.10;0.00;0.21;0.15;0.00;0.00;0.02;0.00;0.00;99.52
node1;1;2021-04-27 06:27:17 UTC;-1;0.02;0.00;0.04;0.06;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:27:18 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:26:17 UTC;-1;0.13;0.00;0.19;0.17;0.00;0.00;0.02;0.00;0.00;99.50
node1;1;2021-04-27 06:27:19 UTC;-1;0.02;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.85
osd1;1;2021-04-27 06:26:18 UTC;-1;0.13;0.00;0.21;0.13;0.00;0.00;0.02;0.00;0.00;99.52
node1;1;2021-04-27 06:27:20 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:27:21 UTC;-1;0.19;0.00;0.12;0.06;0.00;0.00;0.00;0.00;0.00;99.62
node1;1;2021-04-27 06:27:22 UTC;-1;0.48;0.00;0.25;0.00;0.00;0.00;0.02;0.00;0.00;99.25
node1;1;2021-04-27 06:27:23 UTC;-1;0.00;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.87
node1;1;2021-04-27 06:27:24 UTC;-1;0.02;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.87
node1;1;2021-04-27 06:27:25 UTC;-1;0.02;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.88
node1;1;2021-04-27 06:27:26 UTC;-1;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:27:27 UTC;-1;0.02;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.87
node1;1;2021-04-27 06:27:28 UTC;-1;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
node1;1;2021-04-27 06:27:29 UTC;-1;0.02;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.85
osd1;1;2021-04-27 06:26:19 UTC;-1;0.10;0.00;0.19;0.15;0.00;0.00;0.02;0.00;0.00;99.54
node1;1;2021-04-27 06:27:30 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd1;1;2021-04-27 06:26:20 UTC;-1;0.06;0.00;0.23;0.08;0.00;0.00;0.02;0.00;0.00;99.60
osd1;1;2021-04-27 06:26:21 UTC;-1;0.13;0.00;0.15;0.13;0.00;0.00;0.02;0.00;0.00;99.58
osd1;1;2021-04-27 06:26:22 UTC;-1;0.10;0.00;0.19;0.17;0.00;0.00;0.02;0.00;0.00;99.52
osd1;1;2021-04-27 06:26:23 UTC;-1;0.08;0.00;0.17;0.13;0.00;0.00;0.02;0.00;0.00;99.60
osd1;1;2021-04-27 06:26:24 UTC;-1;0.08;0.00;0.19;0.15;0.00;0.00;0.04;0.00;0.00;99.54
osd1;1;2021-04-27 06:26:25 UTC;-1;0.13;0.00;0.27;0.15;0.00;0.00;0.02;0.00;0.00;99.44
osd1;1;2021-04-27 06:26:26 UTC;-1;0.10;0.00;0.19;0.15;0.00;0.00;0.00;0.00;0.00;99.56
osd1;1;2021-04-27 06:26:27 UTC;-1;0.08;0.00;0.25;0.17;0.00;0.00;0.04;0.00;0.00;99.46
osd1;1;2021-04-27 06:26:28 UTC;-1;0.38;0.00;0.29;0.15;0.00;0.00;0.02;0.00;0.00;99.17
osd1;1;2021-04-27 06:26:29 UTC;-1;0.60;0.00;0.46;0.42;0.00;0.00;0.02;0.00;0.00;98.50
osd1;1;2021-04-27 06:26:30 UTC;-1;0.10;0.00;0.21;0.15;0.00;0.00;0.02;0.00;0.00;99.52
