# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s
osd2;1;2021-04-26 10:04:53 UTC;sdp;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;sdl;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;sdo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;sdn;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;sdq;6.00;0.00;39.00;6.50;0.00;0.33;0.17;0.10
osd1;1;2021-04-26 10:08:36 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:53 UTC;ceph--f6e0b1d2--22a5--48d2--acc8--e54ab941c3a6-osd--block--b101eb9d--d5e4--4660--8c9b--b38b80c6d7d8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdf;669.00;0.00;65784.00;98.33;17.25;25.14;1.48;99.10
osd1;1;2021-04-26 10:08:36 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sdf;128.00;16384.00;0.00;128.00;0.12;0.91;0.91;11.60
osd1;1;2021-04-26 10:08:36 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:36 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdj;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdk;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdm;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdp;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdl;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdn;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;sdq;9.00;0.00;1456.00;161.78;0.01;0.78;0.11;0.10
osd1;1;2021-04-26 10:08:37 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:54 UTC;ceph--f6e0b1d2--22a5--48d2--acc8--e54ab941c3a6-osd--block--b101eb9d--d5e4--4660--8c9b--b38b80c6d7d8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdf;485.00;0.00;50256.00;103.62;14.79;31.19;2.04;99.10
osd2;1;2021-04-26 10:04:55 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sda;6.00;0.00;46.00;7.67;0.04;6.17;4.33;2.60
osd1;1;2021-04-26 10:08:37 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sdf;195.00;24832.00;0.00;127.34;0.17;0.88;0.88;17.20
osd1;1;2021-04-26 10:08:37 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdj;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdk;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdm;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdp;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdl;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdn;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;sdq;6.00;0.00;44.00;7.33;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:37 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sdf;190.00;24320.00;0.00;128.00;0.19;0.99;0.98;18.70
osd1;1;2021-04-26 10:08:38 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:55 UTC;ceph--f6e0b1d2--22a5--48d2--acc8--e54ab941c3a6-osd--block--b101eb9d--d5e4--4660--8c9b--b38b80c6d7d8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:38 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sda;12.00;0.00;1567.00;130.58;0.13;11.00;4.50;5.40
osd1;1;2021-04-26 10:08:39 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sdf;256.00;32768.00;0.00;128.00;0.20;0.77;0.77;19.70
osd1;1;2021-04-26 10:08:39 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdf;606.00;0.00;60752.00;100.25;15.52;25.75;1.63;98.80
osd1;1;2021-04-26 10:08:39 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:39 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sdf;64.00;8192.00;0.00;128.00;0.04;0.56;0.56;3.60
osd1;1;2021-04-26 10:08:40 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:40 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdj;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdk;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sda;6.00;0.00;46.00;7.67;0.04;6.00;4.17;2.50
osd1;1;2021-04-26 10:08:41 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sdf;512.00;65536.00;0.00;128.00;0.54;1.06;0.71;36.40
osd2;1;2021-04-26 10:04:56 UTC;sdm;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:41 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sda;6.00;0.00;181.00;30.17;0.03;4.50;3.50;2.10
osd1;1;2021-04-26 10:08:42 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdp;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sdf;192.00;24576.00;0.00;128.00;0.19;0.97;0.97;18.60
osd1;1;2021-04-26 10:08:42 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdl;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:42 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sda;6.00;0.00;49.00;8.17;0.03;5.00;3.67;2.20
osd1;1;2021-04-26 10:08:43 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdn;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;sdq;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:56 UTC;ceph--f6e0b1d2--22a5--48d2--acc8--e54ab941c3a6-osd--block--b101eb9d--d5e4--4660--8c9b--b38b80c6d7d8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdf;559.00;0.00;56608.00;101.27;18.30;32.64;1.77;99.20
osd2;1;2021-04-26 10:04:57 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sdf;256.00;32768.00;0.00;128.00;0.15;0.58;0.58;14.90
osd1;1;2021-04-26 10:08:43 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:43 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sda;8.00;0.00;1352.00;169.00;0.15;18.88;3.88;3.10
osd1;1;2021-04-26 10:08:44 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sdf;250.00;32000.00;0.00;128.00;0.16;0.62;0.62;15.60
osd1;1;2021-04-26 10:08:44 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:44 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sda;6.00;0.00;56.00;9.33;0.06;10.00;6.00;3.60
osd2;1;2021-04-26 10:04:57 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sdf;198.00;25344.00;0.00;128.00;0.13;0.65;0.65;12.80
osd1;1;2021-04-26 10:08:45 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:45 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;hdd-hdd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;nvme-nvme1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:46 UTC;ssd-ssd1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;nvme0n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;nvme1n1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdj;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sda;6.00;0.00;46.00;7.67;0.04;6.00;4.00;2.40
osd1;1;2021-04-26 10:08:47 UTC;sdd;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdk;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sdh;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sdf;192.00;24576.00;0.00;128.00;0.13;0.69;0.68;13.10
osd1;1;2021-04-26 10:08:47 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:08:47 UTC;sdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdm;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdp;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdl;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:04:57 UTC;sdn;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
