# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
node1;1;2021-04-26 10:07:04 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;eth0;5.00;0.00;0.31;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:08 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;lo;9.00;9.00;17.03;17.03;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:08 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:05 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;eth0;29.00;29.00;13.79;20.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;lo;2.00;2.00;2.10;2.10;0.00;0.00;0.00
node1;1;2021-04-26 10:07:06 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;eth0;33.00;2.00;42.70;0.14;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;lo;8.00;8.00;18.66;18.66;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:09 UTC;eth0;38005.00;18090.00;54373.79;24241.95;0.00;0.00;0.00
node1;1;2021-04-26 10:07:07 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:09 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;eth0;59.00;31.00;56.35;19.31;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;lo;2.00;2.00;1.64;1.64;0.00;0.00;0.00
node1;1;2021-04-26 10:07:08 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;eth0;8.00;3.00;2.49;0.21;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;lo;11.00;11.00;17.32;17.32;0.00;0.00;0.00
node1;1;2021-04-26 10:07:09 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;eth0;27.00;28.00;11.67;19.93;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:10 UTC;eth0;38293.00;18575.00;54914.24;25124.01;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:17 UTC;eth0;766.00;9757.00;115.44;14283.86;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:11 UTC;eth0;35868.00;18000.00;51211.34;24230.42;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:12 UTC;eth0;40538.00;19840.00;57929.00;26658.20;0.00;0.00;0.00
node1;1;2021-04-26 10:07:10 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:13 UTC;eth0;40364.00;20022.00;57707.74;27054.53;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:13 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:14 UTC;eth0;36569.00;18319.00;52247.33;24675.17;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:14 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:14 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;eth0;4.00;1.00;2.21;0.07;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:15 UTC;eth0;35897.00;16546.00;51313.77;22027.53;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:15 UTC;lo;2.00;2.00;1.24;1.24;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:16 UTC;eth0;34098.00;15961.00;48775.72;21364.83;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:17 UTC;eth0;39651.00;18451.00;56777.26;24743.48;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:18 UTC;eth0;35942.00;16457.00;51457.02;21900.10;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:19 UTC;eth0;38109.00;18526.00;54638.88;24936.52;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;lo;14.00;14.00;18.74;18.74;0.00;0.00;0.00
node1;1;2021-04-26 10:07:11 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;eth0;53.00;27.00;53.42;18.99;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;lo;10.00;10.00;4.53;4.53;0.00;0.00;0.00
node1;1;2021-04-26 10:07:12 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;lo;11.00;11.00;18.66;18.66;0.00;0.00;0.00
node1;1;2021-04-26 10:07:13 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;eth0;84.00;18.00;101.37;3.50;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:20 UTC;eth0;39472.00;17977.00;56717.77;24160.48;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;lo;2.00;2.00;0.30;0.30;0.00;0.00;0.00
node1;1;2021-04-26 10:07:14 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;eth0;32.00;30.00;13.98;20.08;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;lo;6.00;6.00;16.16;16.16;0.00;0.00;0.00
node1;1;2021-04-26 10:07:15 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;eth0;2.00;0.00;0.12;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:17 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:17 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:18 UTC;eth0;645.00;7931.00;107.96;11595.80;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:18 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:18 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;lo;2.00;2.00;2.10;2.10;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:19 UTC;eth0;825.00;12921.00;143.85;18916.98;0.00;0.00;0.00
node1;1;2021-04-26 10:07:16 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:19 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:19 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:20 UTC;eth0;578.00;7607.00;101.47;11123.98;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:20 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:20 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:21 UTC;eth0;2330.00;29583.00;350.33;43324.35;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:21 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:21 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;eth0;26.00;26.00;13.06;18.92;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:21 UTC;eth0;35401.00;17297.00;50536.57;23259.12;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:22 UTC;eth0;33798.00;16236.00;48350.33;21779.07;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:23 UTC;eth0;35568.00;17260.00;50811.83;23162.69;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;lo;11.00;11.00;19.53;19.53;0.00;0.00;0.00
node1;1;2021-04-26 10:07:17 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;eth0;33.00;2.00;42.71;0.14;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;lo;2.00;2.00;1.64;1.64;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:22 UTC;eth0;15.00;8.00;9.75;1.31;0.00;0.00;0.00
node1;1;2021-04-26 10:07:18 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;eth0;64.00;34.00;57.20;20.39;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;lo;8.00;8.00;16.46;16.46;0.00;0.00;0.00
node1;1;2021-04-26 10:07:19 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;eth0;7.00;2.00;2.42;0.15;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:20 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;eth0;26.00;25.00;11.12;18.85;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;lo;17.00;17.00;19.60;19.60;0.00;0.00;0.00
node1;1;2021-04-26 10:07:21 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;eth0;8.00;1.00;2.88;0.07;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;lo;10.00;10.00;4.53;4.53;0.00;0.00;0.00
node1;1;2021-04-26 10:07:22 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:24 UTC;eth0;36664.00;18180.00;52379.03;24590.53;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;eth0;59.00;30.00;54.35;20.07;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:24 UTC;lo;4.00;4.00;0.29;0.29;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:25 UTC;eth0;35259.00;17891.00;50127.60;23898.78;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:26 UTC;eth0;36689.00;18532.00;52250.74;24849.69;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:27 UTC;eth0;39881.19;18915.84;56961.81;25320.29;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:22 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:28 UTC;eth0;35759.00;16961.00;51037.11;22600.83;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:29 UTC;eth0;31772.00;15089.00;45407.27;20194.89;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:30 UTC;eth0;39234.00;18749.00;56098.44;25137.12;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:31 UTC;eth0;32732.00;16208.00;46696.23;21788.91;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;lo;8.00;8.00;17.79;17.79;0.00;0.00;0.00
node1;1;2021-04-26 10:07:23 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;eth0;363.00;326.00;281.58;82.91;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;lo;2.00;2.00;0.30;0.30;0.00;0.00;0.00
node1;1;2021-04-26 10:07:24 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;eth0;63.00;65.00;33.21;28.31;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:32 UTC;eth0;36313.00;17105.00;51864.52;22774.79;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;lo;9.00;9.00;17.02;17.02;0.00;0.00;0.00
node1;1;2021-04-26 10:07:25 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;eth0;4.00;0.00;0.53;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;lo;2.00;2.00;2.10;2.10;0.00;0.00;0.00
node1;1;2021-04-26 10:07:26 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:27 UTC;eth0;30.00;29.00;13.83;20.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:22 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:27 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:23 UTC;eth0;2594.00;32410.00;447.78;47442.91;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:23 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:23 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:24 UTC;eth0;796.00;8885.00;124.46;12989.92;0.00;0.00;0.00
node1;1;2021-04-26 10:07:27 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:07:27 UTC;lo;8.00;8.00;18.66;18.66;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:24 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:24 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 10:06:25 UTC;eth0;615.00;8841.00;103.27;12941.27;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:13:33 UTC;eth0;41796.00;19920.00;60045.75;26924.82;0.00;0.00;0.00
