# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
an-sap-s-2;1;2021-04-24 02:05:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:19 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:22 UTC;eno3;6.00;0.00;1.48;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:19 UTC;eno3;3.00;0.00;0.46;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:23 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:23 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:23 UTC;eno1;516.00;10198.00;60.76;14652.54;0.00;0.00;0.00;1.20
an-sap-s-1;1;2021-04-24 00:44:23 UTC;eno3;3.00;0.00;0.71;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:19 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:19 UTC;eno1;523.00;11987.00;63.54;17143.41;0.00;0.00;0.00;1.40
an-sap-s-2;1;2021-04-24 02:05:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:20 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:20 UTC;eno3;6.00;0.00;1.43;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:20 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:20 UTC;eno1;480.00;10972.00;58.45;15729.70;0.00;0.00;0.00;1.29
an-sap-s-2;1;2021-04-24 02:05:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:21 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:24 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:21 UTC;eno3;2.00;0.00;0.12;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:21 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:24 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:24 UTC;eno1;568.00;12573.00;67.83;18207.72;0.00;0.00;0.00;1.49
an-sap-s-2;1;2021-04-24 02:05:21 UTC;eno1;384.00;8791.00;46.82;12571.87;0.00;0.00;0.00;1.03
an-sap-s-1;1;2021-04-24 00:44:24 UTC;eno3;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:22 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:22 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:22 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:22 UTC;eno1;515.00;11841.00;62.76;16941.38;0.00;0.00;0.00;1.39
an-sap-s-2;1;2021-04-24 02:05:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:23 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:23 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:23 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:23 UTC;eno1;355.00;7850.00;42.62;11227.35;0.00;0.00;0.00;0.92
an-sap-s-2;1;2021-04-24 02:05:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:24 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:24 UTC;eno3;6.00;0.00;1.75;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:24 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:24 UTC;eno1;436.00;10055.00;53.22;14386.70;0.00;0.00;0.00;1.18
an-sap-s-2;1;2021-04-24 02:05:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:25 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:25 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:25 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:25 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:25 UTC;eno1;526.00;12314.00;64.62;17613.87;0.00;0.00;0.00;1.44
an-sap-s-1;1;2021-04-24 00:44:25 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:26 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:26 UTC;eno3;2.00;0.00;0.38;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:26 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:25 UTC;eno1;547.00;11637.00;65.13;16799.50;0.00;0.00;0.00;1.38
an-sap-s-1;1;2021-04-24 00:44:25 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:26 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:26 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:26 UTC;eno1;510.00;11714.00;61.02;16932.80;0.00;0.00;0.00;1.39
an-sap-s-1;1;2021-04-24 00:44:26 UTC;eno3;2.00;0.00;0.41;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:27 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:27 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:27 UTC;eno1;571.00;11410.00;67.94;16463.81;0.00;0.00;0.00;1.35
an-sap-s-1;1;2021-04-24 00:44:27 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:28 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:28 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:28 UTC;eno1;474.00;11200.00;56.33;16065.36;0.00;0.00;0.00;1.32
an-sap-s-1;1;2021-04-24 00:44:28 UTC;eno3;4.00;0.00;0.80;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:29 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:29 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:29 UTC;eno1;531.00;10948.00;64.24;15728.05;0.00;0.00;0.00;1.29
an-sap-s-1;1;2021-04-24 00:44:29 UTC;eno3;2.00;0.00;0.36;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:30 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:30 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:30 UTC;eno1;606.00;14162.00;73.44;20300.82;0.00;0.00;0.00;1.66
an-sap-s-1;1;2021-04-24 00:44:30 UTC;eno3;4.00;0.00;1.04;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:31 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:31 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:31 UTC;eno1;533.00;11696.00;63.73;16867.56;0.00;0.00;0.00;1.38
an-sap-s-1;1;2021-04-24 00:44:31 UTC;eno3;2.00;0.00;0.64;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:32 UTC;lo;6.00;6.00;0.52;0.52;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:32 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:32 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:32 UTC;eno1;453.00;10210.00;54.34;14781.39;0.00;0.00;0.00;1.21
an-sap-s-1;1;2021-04-24 00:44:32 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:33 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:26 UTC;eno1;429.00;9868.00;52.29;14117.85;0.00;0.00;0.00;1.16
an-sap-s-1;1;2021-04-24 00:44:33 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:27 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:27 UTC;eno3;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:27 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:27 UTC;eno1;502.00;11700.00;61.45;16739.70;0.00;0.00;0.00;1.37
an-sap-s-2;1;2021-04-24 02:05:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:33 UTC;eno1;397.00;8789.00;48.63;12763.78;0.00;0.00;0.00;1.05
an-sap-s-2;1;2021-04-24 02:05:28 UTC;eno2;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:28 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:28 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:28 UTC;eno1;525.00;12077.00;64.12;17277.59;0.00;0.00;0.00;1.42
an-sap-s-1;1;2021-04-24 00:44:33 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:34 UTC;eno2;0.99;0.00;0.33;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:29 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:29 UTC;eno3;2.00;0.00;0.62;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:29 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:34 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:29 UTC;eno1;510.00;11793.00;62.36;16874.08;0.00;0.00;0.00;1.38
an-sap-s-2;1;2021-04-24 02:05:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:30 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:30 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:30 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:30 UTC;eno1;552.00;12781.00;67.51;18285.95;0.00;0.00;0.00;1.50
an-sap-s-2;1;2021-04-24 02:05:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:34 UTC;eno1;453.47;9157.43;51.52;13238.98;0.00;0.00;0.00;1.08
an-sap-s-1;1;2021-04-24 00:44:34 UTC;eno3;3.96;0.00;0.80;0.00;0.00;0.00;0.99;0.00
an-sap-s-2;1;2021-04-24 02:05:31 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:35 UTC;lo;3.00;3.00;0.30;0.30;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:31 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:31 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:31 UTC;eno1;417.00;9451.00;50.52;13513.21;0.00;0.00;0.00;1.11
an-sap-s-2;1;2021-04-24 02:05:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:32 UTC;eno2;2.00;0.00;0.66;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:32 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:32 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:35 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:35 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:35 UTC;eno1;623.00;13912.00;75.19;20155.70;0.00;0.00;0.00;1.65
an-sap-s-2;1;2021-04-24 02:05:32 UTC;eno1;530.00;11089.00;61.62;15865.72;0.00;0.00;0.00;1.30
an-sap-s-1;1;2021-04-24 00:44:35 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:33 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:36 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:33 UTC;eno3;1.00;0.00;0.30;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:36 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:36 UTC;eno1;380.00;7816.00;45.81;11352.94;0.00;0.00;0.00;0.93
an-sap-s-1;1;2021-04-24 00:44:36 UTC;eno3;4.00;0.00;0.72;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:33 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:33 UTC;eno1;595.00;11600.00;67.95;16604.83;0.00;0.00;0.00;1.36
an-sap-s-2;1;2021-04-24 02:05:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:34 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:34 UTC;eno3;3.00;0.00;0.72;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 02:05:34 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:34 UTC;eno1;639.00;12026.00;71.94;17210.09;0.00;0.00;0.00;1.41
an-sap-s-1;1;2021-04-24 00:44:37 UTC;lo;7.00;7.00;0.62;0.62;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:37 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:37 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:37 UTC;eno1;534.00;11873.00;63.36;17199.63;0.00;0.00;0.00;1.41
an-sap-s-1;1;2021-04-24 00:44:37 UTC;eno3;6.00;0.00;1.99;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:35 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:35 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:35 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:38 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:35 UTC;eno1;651.00;12307.00;72.73;17613.39;0.00;0.00;0.00;1.44
an-sap-s-2;1;2021-04-24 02:05:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:36 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:36 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:38 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:38 UTC;eno1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:38 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:39 UTC;lo;4.00;4.00;0.41;0.41;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:39 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:39 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:39 UTC;eno1;443.00;9180.00;54.27;13238.62;0.00;0.00;0.00;1.08
an-sap-s-1;1;2021-04-24 00:44:39 UTC;eno3;3.00;0.00;0.97;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:40 UTC;lo;1.00;1.00;0.05;0.05;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:40 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:40 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:40 UTC;eno1;676.00;14675.00;78.81;21104.08;0.00;0.00;0.00;1.73
an-sap-s-1;1;2021-04-24 00:44:40 UTC;eno3;3.00;0.00;0.70;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:41 UTC;eno2;2.00;0.00;0.66;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:41 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:41 UTC;eno1;420.00;8900.00;48.86;12835.48;0.00;0.00;0.00;1.05
an-sap-s-1;1;2021-04-24 00:44:41 UTC;eno3;7.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:42 UTC;lo;6.00;6.00;0.55;0.55;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:42 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:42 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:42 UTC;eno1;558.00;11523.00;66.71;16599.72;0.00;0.00;0.00;1.36
an-sap-s-1;1;2021-04-24 00:44:42 UTC;eno3;3.00;0.00;0.46;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:43 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:43 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:36 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:43 UTC;eno1;623.00;13632.00;74.99;19624.55;0.00;0.00;0.00;1.61
an-sap-s-1;1;2021-04-24 00:44:43 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:36 UTC;eno1;547.00;9727.00;59.15;13916.17;0.00;0.00;0.00;1.14
an-sap-s-1;1;2021-04-24 00:44:44 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:44 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:44 UTC;eno1;492.00;10955.00;60.33;15792.59;0.00;0.00;0.00;1.29
an-sap-s-2;1;2021-04-24 02:05:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:37 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:37 UTC;eno3;4.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:44 UTC;eno3;7.00;0.00;1.48;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-24 00:44:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:37 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:45 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:45 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:45 UTC;eno1;575.00;12535.00;68.48;17949.06;0.00;0.00;0.00;1.47
an-sap-s-1;1;2021-04-24 00:44:45 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 02:05:37 UTC;eno1;220.00;4023.00;23.37;5844.53;0.00;0.00;0.00;0.48
an-sap-s-1;1;2021-04-24 00:44:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:46 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:46 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-24 00:44:46 UTC;eno1;618.00;14515.00;74.39;20837.08;0.00;0.00;0.00;1.71
an-sap-s-2;1;2021-04-24 02:05:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
